# Application: Google Earth VR - Cities
# Frame rate: 30 FPS
# Data rate: 10 Mbps
# Trace duration: 357.973344 s
# Average throughput: 10.79077896928549 Mbps
# CSV Format: burstSizeBytes, timeToNextFrameSeconds
42174,0.032182
47286,0.03376199999999999
44730,0.03296500000000001
47286,0.034869999999999984
47286,0.032806
29394,0.033559000000000005
29394,0.031862
31950,0.03398799999999999
48564,0.034945000000000004
56232,0.03984500000000002
53676,0.032876000000000016
42174,0.033508999999999955
40896,0.03186800000000001
23004,0.03294800000000003
39618,0.03506099999999995
71568,0.02793100000000004
38340,0.03285799999999994
49842,0.03593299999999999
48564,0.0318790000000001
31950,0.032876999999999934
46008,0.032138
38340,0.03488800000000003
43452,0.03183499999999995
49842,0.03441000000000005
30672,0.03317199999999998
51120,0.03304099999999999
34506,0.03395999999999999
51120,0.03268599999999999
49842,0.03205900000000006
44730,0.034746000000000055
44730,0.03187399999999996
46008,0.03551599999999988
40896,0.032002000000000086
38340,0.03288399999999991
51120,0.03498100000000015
62622,0.03221199999999991
53676,0.03388499999999994
37062,0.03402600000000011
25560,0.03302099999999997
40896,0.03080100000000008
48564,0.03480700000000003
48564,0.033293999999999935
47286,0.032831000000000055
42174,0.033571999999999935
44730,0.03288699999999989
39618,0.03405400000000003
56232,0.032261000000000095
43452,0.03357699999999997
46008,0.03598900000000005
42174,0.030623999999999985
34506,0.03336499999999987
76680,0.03162900000000013
33228,0.028171999999999864
61344,0.03246500000000019
66456,0.032818000000000014
57510,0.035035999999999845
48564,0.03290700000000002
49842,0.03195700000000001
53676,0.035155999999999965
54954,0.03267400000000009
56232,0.03403299999999998
66456,0.032881999999999856
61344,0.032427000000000206
60066,0.033865000000000034
54954,0.03329499999999985
20448,0.03282300000000005
19170,0.03191200000000016
16614,0.03498499999999982
17892,0.032433000000000156
30672,0.035096999999999934
29394,0.032918
44730,0.03377399999999975
39618,0.03292500000000009
37062,0.03298900000000016
61344,0.0339229999999997
48564,0.03280700000000003
47286,0.03260900000000033
42174,0.0334509999999999
33228,0.03275099999999975
30672,0.03520100000000026
44730,0.03160600000000002
47286,0.03361299999999989
58788,0.03331099999999987
56232,0.03378100000000028
37062,0.03495299999999979
29394,0.03181499999999993
33228,0.03400900000000018
40896,0.033306999999999753
49842,0.0333840000000003
49842,0.03249499999999994
48564,0.032512000000000096
46008,0.03496499999999969
39618,0.03291600000000017
29394,0.0343770000000001
111186,0.032392999999999894
25560,0.033936999999999884
38340,0.03301299999999996
56232,0.032873000000000374
51120,0.03297099999999986
56232,0.03492000000000006
54954,0.031803000000000026
44730,0.03297599999999967
