# Application: Minecraft
# Frame rate: 30 FPS
# Data rate: 50 Mbps
# Trace duration: 297.94905900000003 s
# Average throughput: 51.285180316679565 Mbps
# CSV Format: burstSizeBytes, timeToNextFrameSeconds
194256,0.033529000000001474
212148,0.028961999999999932
213426,0.03890599999999722
213426,0.03294700000000006
238986,0.03437700000000632
226206,0.03359700000000032
217260,0.037560999999996625
270936,0.026364999999998417
192978,0.03471100000000149
185310,0.03388100000000094
214704,0.029673000000002503
209592,0.03571699999999822
215982,0.03558299999999548
233874,0.052922000000002356
217260,0.013669000000000153
215982,0.02897999999999712
189144,0.030755000000006305
15336,0.03494799999999998
15336,0.038547999999998694
204480,0.030910999999996136
204480,0.04927400000000404
215982,0.03172599999999903
233874,0.031241999999998882
219816,0.03459200000000351
209592,0.03551899999999364
223650,0.027224000000003912
209592,0.03338399999999808
199368,0.03370800000000429
221094,0.024826999999994825
57510,0.040258999999998935
235152,0.03445000000000675
218538,0.030019999999993274
199368,0.03581500000000659
191700,0.028814999999994484
90738,0.032834999999998615
65178,0.03484600000000171
71568,0.034275000000000944
109908,0.03993700000000189
304164,0.030743000000001075
226206,0.035283999999997206
251766,0.02879000000000076
230040,0.03706100000000134
235152,0.03205499999999972
253044,0.032491999999997745
226206,0.024981000000003917
228762,0.0347149999999985
246654,0.029721999999999582
217260,0.032215999999998246
94572,0.03322299999999956
115020,0.0367650000000026
230040,0.035446999999997786
219816,0.035276000000003194
250488,0.026269999999996685
209592,0.0369269999999986
208314,0.03463900000000564
230040,0.029086999999996976
209592,0.03598800000000324
210870,0.03558400000000006
227484,0.02720799999999457
209592,0.03910900000000339
209592,0.034318999999996436
219816,0.02691400000000499
190422,0.03763999999999612
213426,0.033433000000002266
222372,0.03316300000000183
168696,0.029055999999997084
53676,0.04672300000000007
70290,0.023801999999996326
31950,0.026367000000000473
24282,0.04529200000000344
245376,0.024771999999998684
195534,0.04010199999999742
200646,0.032858000000004495
226206,0.025826000000002125
195534,0.039116999999997404
169974,0.03764499999999771
208314,0.024827999999999406
198090,0.0313200000000009
42174,0.038754000000004396
210870,0.04897099999999455
39618,0.015045000000000641
35784,0.03542699999999854
231318,0.029952000000001533
205758,0.03635200000000083
184032,0.035011000000004344
222372,0.027075999999993883
198090,0.039287000000001626
205758,0.033912999999998306
177642,0.03005900000000139
178920,0.033507000000000176
213426,0.03527000000000413
212148,0.02729399999999771
189144,0.037394999999996514
198090,0.03733100000000178
218538,0.02811600000000425
203202,0.03465299999999871
186588,0.031007999999999925
63900,0.03087399999999718
31950,0.047786000000002105
37062,0.035990999999995665
60066,0.038815000000006705
325890,0.029353999999997882
226206,0.032286999999996624
228762,0.030773000000003492
204480,0.034078999999998416
213426,0.036614000000000146
250488,0.028342999999999563
213426,0.033681000000001404
207036,0.03436200000000156
217260,0.03234199999999987
201924,0.02934499999999929
46008,0.036040999999997325
63900,0.03422300000000433
222372,0.034934999999997274
196812,0.03212299999999857
204480,0.029367000000000587
143136,0.03608499999999992
172530,0.04554199999999753
161028,0.02068100000000328
215982,0.0328049999999962
181476,0.036144000000000176
222372,0.028163000000006377
200646,0.030918999999997254
200646,0.03407399999999683
253044,0.028477000000002306
219816,0.03545400000000143
218538,0.03595500000000129
241542,0.028936999999999102
218538,0.0322400000000016
112464,0.03594399999999354
126522,0.02853900000000209
94572,0.03598200000000418
100962,0.03882199999999614
244098,0.02970200000000034
212148,0.03536900000000287
226206,0.03524099999999919
236430,0.02862700000000018
203202,0.03795300000000168
228762,0.03215399999999846
236430,0.03160400000000152
208314,0.03557999999999595
219816,0.031105000000003713
86904,0.02839599999999365
34506,0.036004000000005476
54954,0.03832599999999786
245376,0.02947199999999839
184032,0.03493800000000391
185310,0.03395399999999427
213426,0.03091900000000436
145692,0.03532099999999616
162306,0.0354640000000046
213426,0.028224999999999056
159750,0.03499300000000005
196812,0.03719300000000203
231318,0.028206999999994764
186588,0.034820000000003404
181476,0.034680999999999074
203202,0.029072999999996796
176364,0.036749000000000365
203202,0.04653000000000418
241542,0.014776999999995155
84348,0.03467800000000665
37062,0.03647399999999834
115020,0.032582999999995366
218538,0.034345000000001846
199368,0.03626400000000274
210870,0.027924999999996203
208314,0.03669900000000581
204480,0.03419399999999939
212148,0.03497899999999987
186588,0.030324999999997715
200646,0.03529100000000085
226206,0.02828099999999978
187866,0.03273399999999782
44730,0.033110999999998114
83070,0.03602400000000472
219816,0.05094899999999569
195534,0.031443000000002996
187866,0.029668000000000916
167418,0.038058999999996956
173808,0.03496600000000427
232596,0.025821999999998013
127800,0.03484499999999713
226206,0.03422100000000228
235152,0.02940900000000113
196812,0.03393099999999549
195534,0.03886600000000584
222372,0.02610199999999452
196812,0.035416000000005
195534,0.035213999999996304
221094,0.025693000000003963
43452,0.03789399999999432
31950,0.032083000000000084
65178,0.029822000000002902
31950,0.03586299999999909
30672,0.03854499999999916
249210,0.028139000000003023
195534,0.036445000000000505
181476,0.03265100000000132
172530,0.03181099999999759
213426,0.0373650000000012
203202,0.034580999999995754
237708,0.03009200000000334
222372,0.05647199999999941
214704,0.013814000000003546
209592,0.025028999999996415
46008,0.030861999999999057
29394,0.03459500000000304
253044,0.02655899999999889
200646,0.03886999999999574
224928,0.03235700000000463
214704,0.02724500000000063
180198,0.03859299999999877
203202,0.03443099999999788
231318,0.028663999999999135
204480,0.03718700000000297
181476,0.03336699999999837
226206,0.02937299999999965
213426,0.036343000000002235
209592,0.032024999999997306
207036,0.03302899999999909
210870,0.034978000000002396
213426,0.030076999999998577
74124,0.031131000000002018
37062,0.035916999999997756
43452,0.03400800000000004
66456,0.03391200000000083
226206,0.039298000000002276
337392,0.03782799999999753
316944,0.02766799999999847
265824,0.03713700000000131
287550,0.035848000000001434
325890,0.030135000000001355
284994,0.0322309999999959
260712,0.03746699999999947
301608,0.023765000000004477
247932,0.037534000000000844
219816,0.03139799999999582
207036,0.02862999999999971
167418,0.04440800000000422
304164,0.03126999999999924
295218,0.024699999999995725
213426,0.039539000000004876
249210,0.03316199999999725
272214,0.032986999999998545
258156,0.03438500000000033
245376,0.03855500000000234
288828,0.025036000000000058
261990,0.03490599999999944
241542,0.04225699999999932
205758,0.02484900000000323
245376,0.029282999999999504
235152,0.03524600000000078
192978,0.030591000000001145
233874,0.03200699999999301
71568,0.033809000000005085
62622,0.029758999999998537
25560,0.03603400000000079
66456,0.04470200000000091
325890,0.028369999999995343
241542,0.03530600000000561
282438,0.048519999999996344
292662,0.028365000000000862
249210,0.03539899999999818
254322,0.034226000000003864
273492,0.03147599999999784
274770,0.034365999999998564
296496,0.024315999999998894
60066,0.02988000000000568
42174,0.046479999999995414
299052,0.03377400000000108
306720,0.028230000000000643
264546,0.0338390000000004
261990,0.032172000000002754
268380,0.02951699999999846
242820,0.03716000000000008
