# Frame rate: 60 FPS
# Data rate: 10 Mbps
# Description: Using USB tethering rather than WiFi. Sound streaming off. About 30 seconds of recording. Phone perfectly still, laying on the table with the screen facing upwards. Using pcsignetgpu01.
# CSV Format: burstSizeBytes, timeToNextFrameSeconds
19952,0.016975
21199,0.016025
57362,0.015888
34916,0.016822000000000004
12470,0.017051999999999998
14964,0.018002000000000004
14964,0.01494899999999999
7482,0.01667500000000001
14964,0.017655000000000004
43645,0.018271999999999983
17458,0.016139000000000014
23693,0.01608599999999999
57362,0.016825000000000007
14964,0.017099000000000003
22446,0.01596599999999998
21199,0.015844999999999998
18705,0.015935000000000032
17458,0.016984
17458,0.018061999999999967
18705,0.01542300000000002
19952,0.019950999999999997
54868,0.014506000000000019
41151,0.015225999999999962
36163,0.017669000000000046
13717,0.016940999999999984
9976,0.015946000000000016
6235,0.015903999999999974
11223,0.018017000000000005
13717,0.016506999999999994
18705,0.017968999999999957
42398,0.01593
37410,0.016006999999999993
36163,0.015868000000000104
16211,0.017957
21199,0.01781199999999994
13717,0.01606200000000002
18705,0.016040999999999972
23693,0.015853000000000006
21199,0.01799799999999996
21199,0.017015000000000002
21199,0.016374
18705,0.016068000000000082
18705,0.016938999999999926
17458,0.015979000000000076
18705,0.017031999999999936
56115,0.017893000000000048
39904,0.015197999999999934
34916,0.017701000000000078
12470,0.01713500000000001
7482,0.014523999999999981
8729,0.018201000000000023
13717,0.0159689999999999
22446,0.01751500000000006
26187,0.014839000000000047
24940,0.017687999999999926
21199,0.016894999999999993
22446,0.018073000000000006
21199,0.01593600000000006
19952,0.014950999999999937
22446,0.01699000000000006
23693,0.01797799999999994
22446,0.015225000000000044
19952,0.01662499999999989
11223,0.01727400000000001
16211,0.016861000000000015
18705,0.017163999999999957
57362,0.015896000000000132
41151,0.0156639999999999
29928,0.018836999999999993
3741,0.014895000000000103
12470,0.018032999999999966
18705,0.01700199999999996
28681,0.016247000000000122
46139,0.017689999999999984
32422,0.01485499999999984
26187,0.018982000000000054
19952,0.014955000000000052
9976,0.01705599999999996
17458,0.015823000000000143
18705,0.01806899999999989
26187,0.015932000000000057
26187,0.01592899999999986
23693,0.016927000000000136
11223,0.01726899999999998
19952,0.01770000000000005
23693,0.016608999999999874
23693,0.01598999999999995
18705,0.016013000000000055
22446,0.015867999999999993
26187,0.017014000000000085
22446,0.017106999999999983
31175,0.01596299999999995
19952,0.016780999999999935
36163,0.016983000000000192
14964,0.01696999999999993
9976,0.017026999999999903
21199,0.015915000000000123
27434,0.01698299999999997
33669,0.01683699999999999
19952,0.01602199999999998
11223,0.016140000000000043
8729,0.01895699999999989
12470,0.014356000000000035
17458,0.019325000000000037
21199,0.01472999999999991
63597,0.016920000000000046
42398,0.01683900000000005
17458,0.018096000000000112
17458,0.01380199999999987
13717,0.01930199999999993
17458,0.015901000000000165
23693,0.017047999999999952
59856,0.015762000000000054
16211,0.017129999999999868
21199,0.01590400000000014
22446,0.016880999999999924
26187,0.01603399999999988
24940,0.01795200000000019
22446,0.015973000000000015
17458,0.015850999999999837
16211,0.018051999999999957
22446,0.016575000000000006
19952,0.01588400000000023
18705,0.017048999999999648
18705,0.015960000000000196
23693,0.01806999999999981
64844,0.015757000000000243
13717,0.016099000000000085
14964,0.018912999999999958
17458,0.014902999999999889
19952,0.01695000000000002
56115,0.01724099999999984
17458,0.015786999999999995
19952,0.018023000000000344
22446,0.01615499999999992
24940,0.015667999999999793
29928,0.018059000000000047
29928,0.01594899999999999
23693,0.016049999999999898
13717,0.016973000000000127
16211,0.016955000000000275
22446,0.01587499999999986
24940,0.017529999999999824
22446,0.01693200000000017
23693,0.016782000000000075
19952,0.01590899999999973
22446,0.016942000000000235
21199,0.016906999999999783
21199,0.01461200000000007
21199,0.01840699999999984
19952,0.015824000000000282
22446,0.016664000000000012
17458,0.016988000000000003
16211,0.015953000000000106
16211,0.016872999999999916
19952,0.018103999999999676
56115,0.01658600000000021
12470,0.0158640000000001
14964,0.015698999999999685
37410,0.018998000000000292
11223,0.015486999999999806
14964,0.01640100000000011
41151,0.0176280000000002
16211,0.015899999999999803
19952,0.017319000000000084
19952,0.017752999999999908
49880,0.013780999999999821
14964,0.01910500000000015
23693,0.015966000000000147
21199,0.016687999999999814
19952,0.016071999999999864
23693,0.01795800000000014
23693,0.014397000000000215
22446,0.018043999999999727
18705,0.016935000000000144
21199,0.0169229999999998
21199,0.016040999999999972
