# Application: Virus Popper
# Frame rate: 30 FPS
# Data rate: 10 Mbps
# Trace duration: 358.173916 s
# Average throughput: 10.778113903749484 Mbps
# CSV Format: burstSizeBytes, timeToNextFrameSeconds
42174,0.032816
47286,0.035051
51120,0.032933000000000004
54954,0.03320200000000001
60066,0.033316999999999986
57510,0.03387899999999999
58788,0.033929000000000015
49842,0.03200600000000001
54954,0.03281400000000001
53676,0.03295699999999996
54954,0.03473700000000002
49842,0.033231999999999984
46008,0.032891000000000004
49842,0.03392700000000004
48564,0.03310399999999997
49842,0.03264800000000001
53676,0.03576800000000002
51120,0.032837000000000005
51120,0.034023000000000025
47286,0.03181099999999992
54954,0.03392200000000001
21726,0.031105999999999967
20448,0.03412700000000002
21726,0.03222599999999998
24282,0.03412000000000004
33228,0.03258899999999998
29394,0.03419800000000006
34506,0.03286699999999998
31950,0.03296599999999994
31950,0.04456400000000005
129078,0.023714000000000013
76680,0.03365499999999999
72846,0.034680000000000044
66456,0.03271599999999997
61344,0.032645000000000035
62622,0.03341099999999986
65178,0.034984000000000126
70290,0.032896000000000036
67734,0.032259999999999955
53676,0.03278599999999998
51120,0.034095999999999904
62622,0.03394800000000009
61344,0.03313199999999994
58788,0.03382300000000016
53676,0.033592999999999984
53676,0.03320400000000001
54954,0.03268099999999996
51120,0.03301500000000002
46008,0.033889999999999976
42174,0.032537999999999956
56232,0.033838000000000035
56232,0.03329099999999996
54954,0.03350999999999993
43452,0.03328500000000001
49842,0.03362799999999999
42174,0.03405100000000005
39618,0.032259999999999955
44730,0.03303800000000012
46008,0.033194999999999864
40896,0.03360300000000027
48564,0.03378599999999965
47286,0.034269000000000105
46008,0.03312500000000007
49842,0.033042000000000016
47286,0.03293200000000018
48564,0.03293299999999988
53676,0.03692800000000007
51120,0.02882999999999969
51120,0.03496900000000025
48564,0.032629999999999715
39618,0.03346900000000019
43452,0.033046999999999827
40896,0.0338090000000002
40896,0.03390899999999997
40896,0.03340399999999999
51120,0.03321299999999994
44730,0.03284799999999999
42174,0.034746000000000166
40896,0.03299200000000013
62622,0.03265999999999991
70290,0.03270799999999996
57510,0.03417799999999982
51120,0.03242300000000009
46008,0.034362000000000226
51120,0.03230099999999991
46008,0.03356300000000001
53676,0.0335289999999997
63900,0.032890000000000086
51120,0.03346500000000008
46008,0.03287400000000007
47286,0.033887
40896,0.03350999999999971
51120,0.03395600000000032
56232,0.032969000000000026
