# Frame rate: 30 FPS
# Data rate: 10 Mbps
# Description: Using USB tethering rather than WiFi. Sound streaming off. About 30 seconds of recording. Phone perfectly still, laying on the table with the screen facing upwards. Using pcsignetgpu01.
# CSV Format: burstSizeBytes, timeToNextFrameSeconds
42398,0.033776
21199,0.03307
54868,0.033879000000000006
57362,0.032348
48633,0.034497
42398,0.032899999999999985
24940,0.03393300000000002
57362,0.03287899999999999
46139,0.033858
46139,0.03301700000000002
41151,0.038744
42398,0.034592999999999985
53621,0.033955999999999986
53621,0.03189200000000003
38657,0.03481299999999993
24940,0.032599000000000045
33669,0.03493199999999996
52374,0.030870000000000064
41151,0.03505499999999995
48633,0.03166600000000008
47386,0.03371499999999994
54868,0.03491299999999997
48633,0.03286100000000003
44892,0.03174500000000002
41151,0.034721
49880,0.03324300000000002
54868,0.03321599999999991
41151,0.032604999999999995
46139,0.03485400000000005
23693,0.032945
41151,0.03452799999999989
52374,0.03390900000000019
47386,0.03422599999999987
46139,0.032779000000000114
47386,0.03317700000000001
101007,0.032658999999999994
22446,0.03483299999999989
23693,0.03185799999999994
23693,0.03344300000000011
49880,0.03591999999999995
68585,0.031114000000000086
61103,0.03367399999999998
46139,0.03255499999999989
22446,0.03659600000000007
23693,0.03179799999999999
52374,0.033454000000000095
52374,0.032837000000000005
51127,0.032133999999999885
42398,0.03378100000000006
21199,0.03808900000000004
53621,0.03009699999999982
48633,0.032056000000000084
44892,0.04393399999999992
42398,0.024092000000000002
41151,0.03131700000000004
46139,0.03504799999999997
57362,0.032389
46139,0.034534000000000065
21199,0.03296699999999997
41151,0.03245000000000009
38657,0.03427099999999994
56115,0.03159599999999996
58609,0.034874000000000294
44892,0.03355399999999964
19952,0.03197500000000009
44892,0.03479700000000019
46139,0.03339599999999976
57362,0.03184600000000026
46139,0.0338989999999999
44892,0.033433000000000046
44892,0.035180999999999685
41151,0.034038000000000235
41151,0.03620100000000015
59856,0.02674899999999969
53621,0.033800000000000274
46139,0.03354199999999974
22446,0.06693199999999999
24940,0.04255999999999993
56115,0.005919000000000008
53621,0.013121000000000382
67338,0.03184100000000001
56115,0.03384199999999993
49880,0.037030999999999814
48633,0.029580999999999857
44892,0.03753800000000007
38657,0.032738000000000156
56115,0.030263999999999847
52374,0.03484899999999991
53621,0.03183400000000036
46139,0.034024000000000054
51127,0.03284500000000001
56115,0.03189699999999984
33669,0.033656999999999826
36163,0.03523000000000032
39904,0.03198599999999985
58609,0.03359299999999976
42398,0.034687000000000356
47386,0.031689999999999774
66091,0.03259699999999999
33669,0.03312600000000021
38657,0.03484299999999996
38657,0.03191899999999981
57362,0.03406799999999999
63597,0.03173899999999996
16211,0.03392600000000012
14964,0.03302700000000014
14964,0.032947999999999755
32422,0.03490300000000035
31175,0.03306299999999984
46139,0.03376400000000013
31175,0.03185299999999991
26187,0.03338399999999986
77314,0.03377400000000019
44892,0.03296999999999972
63597,0.034130000000000216
34916,0.03298999999999985
28681,0.034945000000000004
57362,0.03198500000000015
57362,0.032972
47386,0.03282599999999958
44892,0.033962000000000714
36163,0.0327819999999992
27434,0.035081000000000806
56115,0.03294699999999917
54868,0.03281400000000012
33669,0.032907000000000686
29928,0.03282899999999955
21199,0.0351309999999998
53621,0.031780000000000364
37410,0.03400499999999962
47386,0.033052000000000525
76067,0.03373600000000021
41151,0.03235999999999972
39904,0.04049899999999962
39904,0.036118000000000094
61103,0.029812999999999867
49880,0.03545900000000035
42398,0.031970000000000276
21199,0.03466999999999931
54868,0.040599000000000274
63597,0.03368099999999963
51127,0.031667000000000556
13717,0.03511299999999995
44892,0.032885000000000275
16211,0.032682999999999574
63597,0.031914999999999694
61103,0.03444599999999998
17458,0.03327200000000019
18705,0.03198800000000013
24940,0.03423800000000021
47386,0.0335529999999995
42398,0.03235600000000005
71079,0.03359500000000004
46139,0.03370400000000018
46139,0.03186300000000042
42398,0.0336849999999993
44892,0.03393600000000063
56115,0.033976000000000006
57362,0.031934999999999825
32422,0.03280800000000017
39904,0.03298999999999985
46139,0.032884000000000135
47386,0.035051000000000165
27434,0.031634999999999636
31175,0.03367699999999996
59856,0.03420100000000037
44892,0.034572999999999965
67338,0.03144499999999972
63597,0.03283400000000025
28681,0.03405199999999997
23693,0.031816000000000066
26187,0.03403699999999965
44892,0.03390399999999971
27434,0.03291100000000036
68585,0.03360099999999999
46139,0.0328229999999996
48633,0.03293200000000063
41151,0.03388599999999986
32422,0.03402700000000003
59856,0.03261199999999942
51127,0.03310100000000027
14964,0.03402499999999975
13717,0.03297100000000075
17458,0.03275899999999954
39904,0.0340309999999997
37410,0.03294700000000006
53621,0.033514000000000266
