# Application: Virus Popper
# Frame rate: 30 FPS
# Data rate: 40 Mbps
# Trace duration: 406.638535 s
# Average throughput: 45.36541718556015 Mbps
# CSV Format: burstSizeBytes, timeToNextFrameSeconds
190422,0.032968000000000004
187866,0.032135
172530,0.03569
203202,0.030960000000000015
175086,0.03551499999999999
194256,0.03184999999999999
181476,0.03140700000000002
173808,0.03505
178920,0.03415099999999999
175086,0.033687999999999996
163584,0.033248
177642,0.030938999999999994
173808,0.03503200000000001
177642,0.03275600000000001
169974,0.034818000000000016
192978,0.03376699999999999
177642,0.032837000000000005
187866,0.03218999999999994
176364,0.03336400000000006
176364,0.03225100000000003
171252,0.03313699999999997
176364,0.035038000000000014
180198,0.03330499999999992
185310,0.03337200000000007
169974,0.03323900000000002
163584,0.03192399999999995
164862,0.03423100000000001
182754,0.033915999999999946
175086,0.032314000000000065
184032,0.03456200000000009
182754,0.032445999999999975
172530,0.03330999999999995
164862,0.03454800000000002
184032,0.030972999999999917
175086,0.033042000000000016
163584,0.034342000000000095
171252,0.03434599999999999
189144,0.033447000000000005
173808,0.034009999999999874
180198,0.03174600000000005
155916,0.03390099999999996
157194,0.033514000000000044
154638,0.03329300000000002
178920,0.032434000000000074
175086,0.03539599999999998
172530,0.032497999999999916
171252,0.032115000000000116
180198,0.03476699999999999
189144,0.033214999999999995
178920,0.032891000000000004
173808,0.032411999999999885
166140,0.034607000000000054
169974,0.03401199999999993
198090,0.03256799999999993
177642,0.0330680000000001
164862,0.03352899999999992
181476,0.03424400000000016
189144,0.03404099999999999
158472,0.034189000000000025
208314,0.03064
157194,0.03482800000000008
194256,0.03267099999999967
185310,0.03232500000000016
181476,0.03607300000000002
187866,0.031432000000000127
164862,0.03307700000000002
175086,0.03371999999999975
195534,0.03423599999999993
176364,0.03192800000000018
176364,0.035028999999999755
198090,0.03169200000000005
195534,0.0338750000000001
199368,0.034591999999999956
205758,0.03277000000000019
195534,0.03320199999999973
205758,0.032817000000000096
194256,0.033031000000000255
191700,0.034663999999999806
201924,0.03347200000000017
219816,0.03199599999999991
200646,0.032815999999999956
176364,0.03337199999999996
176364,0.03255700000000017
155916,0.03502699999999992
180198,0.03213199999999983
177642,0.03480400000000028
214704,0.03368899999999986
207036,0.034982999999999986
218538,0.03191500000000014
221094,0.03370000000000006
226206,0.033815999999999846
227484,0.03267400000000009
223650,0.031191999999999886
168696,0.03647700000000009
153360,0.02932599999999974
139302,0.033174999999999955
130356,0.03352700000000031
154638,0.03661300000000001
168696,0.03213299999999997
178920,0.03340299999999985
158472,0.033857999999999944
190422,0.034263000000000154
168696,0.023174000000000028
201924,0.031730000000000036
187866,0.03256199999999998
185310,0.03279299999999985
180198,0.03274200000000027
172530,0.033491999999999855
158472,0.03575699999999982
204480,0.030798000000000325
182754,0.032769999999999744
154638,0.03353099999999998
155916,0.0325899999999999
139302,0.035197000000000145
146970,0.034425999999999846
153360,0.0346280000000001
168696,0.03133700000000017
185310,0.03116199999999969
152082,0.034893000000000285
154638,0.03235299999999963
145692,0.0333900000000007
166140,0.035207999999999906
175086,0.03167099999999934
169974,0.035832000000000086
190422,0.033641000000000254
189144,0.0347609999999996
214704,0.030626000000000708
212148,0.03537699999999955
223650,0.031791000000000125
218538,0.035518999999999856
258156,0.03352600000000017
249210,0.031006999999999785
203202,0.034139000000000586
236430,0.03288599999999953
235152,0.036135999999999946
274770,0.02846400000000049
189144,0.03385699999999936
199368,0.03282499999999988
158472,0.03279700000000041
154638,0.03358799999999995
171252,0.0329189999999997
161028,0.03448200000000057
167418,0.032242000000000104
177642,0.033935999999999744
176364,0.03437299999999954
195534,0.031984000000000457
189144,0.03447599999999973
173808,0.03248899999999999
164862,0.032713000000000214
153360,0.03270000000000017
143136,0.03526700000000016
164862,0.03174600000000005
166140,0.0340189999999998
172530,0.033342000000000205
177642,0.034710999999999714
181476,0.03220799999999979
190422,0.034447000000000116
172530,0.03146300000000046
150804,0.034406999999999854
175086,0.034889999999999866
221094,0.031474999999999476
177642,0.033816000000000734
172530,0.03227499999999939
150804,0.03393400000000035
149526,0.03430499999999981
163584,0.03371800000000036
199368,0.03374299999999941
223650,0.03744800000000037
277326,0.029594000000000342
219816,0.036588999999999317
284994,0.032248000000000054
249210,0.03429899999999986
261990,0.03094300000000061
212148,0.03275499999999987
204480,0.03330400000000022
190422,0.0326019999999998
177642,0.03190600000000021
178920,0.032991999999999244
171252,0.0333180000000004
176364,0.033337000000000394
172530,0.0358369999999999
204480,0.03203800000000001
209592,0.03497400000000006
235152,0.03245100000000001
203202,0.033797999999999995
219816,0.03304499999999955
194256,0.04844000000000026
198090,0.031308000000000114
169974,0.030869000000000035
199368,0.03229300000000013
163584,0.03544499999999928
178920,0.030533000000000143
161028,0.03419699999999981
176364,0.03354800000000058
198090,0.03158499999999975
149526,0.033056000000000196
100962,0.032729999999999926
88182,0.03399099999999944
85626,0.032570000000000654
98406,0.03495199999999965
94572,0.03323000000000054
97128,0.032104999999999606
109908,0.03467600000000015
95850,0.033277
113742,0.03299300000000027
122688,0.035189999999999166
141858,0.0323670000000007
130356,0.032854999999999634
125244,0.034275000000000055
123966,0.03296700000000019
145692,0.03237299999999976
130356,0.03438699999999972
143136,0.034458000000000766
168696,0.03322899999999951
158472,0.035210000000000186
171252,0.029593999999999454
163584,0.0355850000000002
162306,0.03184200000000015
162306,0.03435599999999983
153360,0.0347230000000005
191700,0.034424999999999706
238986,0.03168099999999985
184032,0.032893000000000505
205758,0.0318069999999997
155916,0.034455000000000346
152082,0.032527999999999224
148248,0.03394900000000067
167418,0.03525699999999965
333558,0.03362900000000035
389790,0.03988199999999953
315666,0.0345140000000006
325890,0.02753799999999984
238986,0.02967099999999956
158472,0.03310800000000036
148248,0.03214199999999945
113742,0.03383700000000012
116298,0.03248799999999985
118854,0.03451200000000032
115020,0.03296399999999977
122688,0.03488000000000113
143136,0.03155999999999892
154638,0.03633800000000065
164862,0.03252499999999969
175086,0.033481999999999346
175086,0.03171000000000035
175086,0.033986000000000516
172530,0.031653000000000375
158472,0.03554999999999886
150804,0.03456900000000118
196812,0.029155999999998627
155916,0.03650800000000132
164862,0.03234099999999884
164862,0.032725000000001
158472,0.03326700000000038
162306,0.03312999999999988
157194,0.03348499999999888
153360,0.0341629999999995
161028,0.03184500000000057
154638,0.03601800000000033
157194,0.031800999999999746
154638,0.03223400000000076
162306,0.03356299999999912
162306,0.03465399999999974
161028,0.03531100000000009
164862,0.03177200000000013
166140,0.03279299999999985
177642,0.03458999999999968
187866,0.03316100000000155
191700,0.034065999999999264
194256,0.03409100000000009
204480,0.03093600000000052
192978,0.03227399999999925
176364,0.04041400000000017
145692,0.025911999999999935
140580,0.03278500000000051
150804,0.04195499999999974
281160,0.026192999999999245
345060,0.04110499999999995
297774,0.026832999999999885
345060,0.03619400000000006
258156,0.036281000000000674
318222,0.029977000000000587
235152,0.02935299999999863
164862,0.031054000000001025
121410,0.03340899999999891
108630,0.03509400000000085
104796,0.03268300000000046
112464,0.032871000000000095
112464,0.03312099999999951
117576,0.03509900000000066
117576,0.03089599999999848
120132,0.0350950000000001
131634,0.033057000000001224
134190,0.033488000000000184
138024,0.03398299999999921
143136,0.03329800000000027
159750,0.03238900000000022
134190,0.03399399999999986
131634,0.034425000000000594
153360,0.03192599999999857
143136,0.03356700000000146
145692,0.03260599999999947
127800,0.03339099999999995
157194,0.033668000000000475
157194,0.03447099999999992
139302,0.03391599999999961
138024,0.03237299999999976
141858,0.033801000000000414
134190,0.033034999999999926
148248,0.03311300000000017
154638,0.033949999999999037
145692,0.030530999999999864
95850,0.034914000000000556
108630,0.033820000000000405
121410,0.03297199999999911
144414,0.033053000000000665
118854,0.033329999999999416
149526,0.03307299999999991
136746,0.033806000000000225
132912,0.03327600000000075
140580,0.03412999999999933
127800,0.03282600000000002
127800,0.03322999999999965
140580,0.0332410000000003
92016,0.03371699999999933
140580,0.0326190000000004
157194,0.03380500000000097
152082,0.032555000000000334
125244,0.03467799999999954
158472,0.0340240000000005
154638,0.03357199999999949
152082,0.033352999999999966
158472,0.03280799999999928
162306,0.03204099999999954
166140,0.03380000000000116
159750,0.03447899999999926
152082,0.034864999999999924
162306,0.04179300000000019
323334,0.02433500000000066
355284,0.038568999999998965
301608,0.03650500000000001
325890,0.025485000000001534
204480,0.030840999999998786
138024,0.03261999999999965
118854,0.03202300000000058
106074,0.03509299999999982
125244,0.03399899999999967
139302,0.03281300000000087
132912,0.03391700000000064
153360,0.032684999999998965
149526,0.032237999999999545
152082,0.03436500000000109
150804,0.03513799999999989
148248,0.03186299999999953
